dateTime,Kp,Dst,dens,velo,Pdyn,ByIMF,BzIMF,mep06,mep05,mep01,me03,Lval,mlt,lat,lon,dens_lag0,dens_lag1,dens_lag2,dens_lag3,dens_lag4,dens_lag5,dens_lag6,velo_lag0,velo_lag1,velo_lag2,velo_lag3,velo_lag4,velo_lag5,velo_lag6,Pdyn_lag0,Pdyn_lag1,Pdyn_lag2,Pdyn_lag3,Pdyn_lag4,Pdyn_lag5,Pdyn_lag6,ByIMF_lag0,ByIMF_lag1,ByIMF_lag2,ByIMF_lag3,ByIMF_lag4,ByIMF_lag5,ByIMF_lag6,BzIMF_lag0,BzIMF_lag1,BzIMF_lag2,BzIMF_lag3,BzIMF_lag4,BzIMF_lag5,BzIMF_lag6
2006-12-03 01:04:34.847,1.0,-11.30538556,6.65419198,375.69461444,1.87473071,-0.98733414,-2.0463392,0.75,0.0,0.125,1.25,7.88,10.02866667,73.29,156.86,6.65419198321521,6.977096068784736,6.261076934902644,5.645807730682495,5.969461437181246,5.815269453941843,5.892365463759909,375.69461444446074,372.30538555537794,369.2290391665335,366.22903916665445,365.0763463888445,364.0763463888445,367.69461444446074,1.8747307133786426,1.9361827323175154,1.7090866544315808,1.5145058182566893,1.5923653831371694,1.54458074991632,1.5954192357761459,-1.2495563641847756,2.641171968790431,-2.0800948613553203,-4.901499300813022,-5.192365177661647,-5.6618266148428935,-3.1137699624020225,-2.1396725395261926,-0.7297888794167668,0.3236536148406776,-0.8007496719730689,-0.6229039368547246,0.1389228898568728,0.20000000298023224
2006-12-03 01:38:42.843,1.0,-13.58093667,6.31285937,373.41906333,1.7609532,2.34287979,-0.861008823,0.625,0.0,0.5,1.0,7.31,8.45466667,53.46,108.87,6.31285937081529,6.806429626930813,6.716187265633627,5.987140343082415,5.7419062717982925,5.929046900991173,5.835476740237728,373.4190633334388,374.58093666667384,370.9357024998744,367.93570249992086,365.64523416666844,364.6452341666248,365.4190633334388,1.760953198517572,1.9077383027362922,1.8513085988766589,1.6225945285822496,1.535476591791431,1.5787140518478266,1.5612859338461293,2.1068814431924885,-0.03260061410890058,1.0487879164363956,-3.422391132902148,-5.1354764541326166,-5.377382725952737,-4.7066555773572585,-0.9450082350617923,-1.6968980610274873,-0.24523417989381135,-0.0611955710634553,-0.7935702430752317,-0.3161873476261361,0.20000000298023224
2006-12-03 01:53:06.841,1.0,-14.54093444,6.16885973,372.45906556,1.71295333,3.70643204,-0.375676667,1.0,0.0,662.5,2.0,7.24,22.87933333,79.04,346.26,6.168859727016087,6.7344297478077415,6.9081868670013815,6.131139986881618,5.645906471114415,5.977046744112784,5.81147681867797,372.4590655555233,375.54093444463126,371.6557008333425,368.6557008333575,365.88523361115784,364.8852336111142,364.4590655555233,1.7129533267878918,1.895738313345726,1.9113084599990007,1.6681944367661172,1.5114766416204617,1.5931140333944738,1.546885952300111,3.5228781312857436,-1.160598014652992,2.3687848611279154,-2.798392600145165,-5.11147653257181,-5.257383003708053,-5.3786539532337585,-0.4410094138154428,-2.1048970994933134,-0.4852336315357194,0.2508037024675771,-0.8655700649779766,-0.5081869096549166,0.20000000298023224
2006-12-03 02:30:10.836,1.37699572,-16.00602,6.53085223,369.48495001,1.78155613,3.34488291,-0.703010024,0.875,0.0,799.875,1.625,6.26,20.96533333,55.11,275.17,6.502408000568613,6.398193857253208,6.849096904060518,6.602407905201181,5.901805856644497,5.798795952031978,5.900602094791945,369.48495000003436,373.9879600001153,374.0120399999725,370.50902999997936,367.5090299999135,365.50300999999314,364.50300999999314,1.7755117356324432,1.7893980216787306,1.914849521242724,1.8157525572187405,1.5955719287769847,1.5496990118498524,1.5701805930336166,3.3448829052183653,1.2677588801900126,0.63585297604692,0.266554999962195,-3.7921739526783056,-5.149698857236596,-5.448494809268573,-0.703010025459658,-1.2436789778613058,-1.4551169878520938,-0.10301000902352808,-0.2460869851901445,-0.7509029998544099,-0.20240801050604845
2006-12-03 02:46:26.833,1.56677312,-16.54824055,6.74774072,368.12939862,1.82764491,2.88399549,-0.974120314,0.375,0.0,6.0,1.0,6.59,10.58,71.74,128.39,6.7192962744850755,6.235527716434497,6.767763769009885,6.819296179117644,6.064471997463208,5.690351815056284,5.954824098633333,368.1293986112451,372.9035188889566,375.09648111117855,371.32236083325296,368.3223608332825,365.7741202777946,364.77412027775097,1.8216004712164868,1.7351759855121147,1.9012939879613304,1.8835301266582032,1.6470828970700768,1.522587977605929,1.5864472265048968,2.8839954847402014,2.8673094803664343,-0.6383653425477052,1.7576615276303738,-3.0872872562802525,-5.1225878553115365,-5.312939670389648,-0.9741203153370823,-0.6743474082385139,-1.9160044407233365,-0.37412029486109455,0.10635637108859797,-0.8322360702673164,-0.41929623998407317
2006-12-03 03:21:06.829,1.70000005,-17.0,6.86481043,367.59634083,1.85296208,1.72582673,-1.30556911,0.875,0.0,357.25,2.0,7.83,23.99666667,80.53,335.37,6.864810434482302,6.381517527308681,6.488861676166039,6.894430849547073,6.481517431941249,5.811138037731666,5.859241188661944,367.35189694444637,370.24051527776817,374.592412222276,373.40758777778547,370.0556908333391,367.055690833293,365.35189694444637,1.8529620821280888,1.7498225226745636,1.8196206219783142,1.9224051848285095,1.777974293332052,1.5668604395775965,1.5648103210073439,1.7258267264129217,3.601775070825321,0.37619187411997546,1.346084344322301,-0.5645668055449578,-4.1850678826714525,-5.164810148380007,-1.3055691142378734,-0.5518969631576228,-1.5610163868396538,-1.1982248042310584,0.048103051026747,-0.4425339546902381,-0.7055690903960155
2006-12-03 04:12:34.821,1.70000005,-16.74143861,6.80000019,367.3709825,1.83370984,0.55856139,-1.11215792,1.125,0.0,943.5,1.75,7.61,21.00066667,61.35,248.25,6.800000190734863,6.879032865360041,6.267737944650975,6.574196329246643,6.9370982099981875,6.367737849283543,5.725803384651062,367.3709824999279,367.2096725000332,370.9516374998341,375.16130999990384,372.8386900001328,369.62901750009956,366.6290175000721,1.8337098393817486,1.8558065683036364,1.7256443732279336,1.8480655006870241,1.9295164172218537,1.742418182228756,1.5398377870021234,0.5096724994475094,2.0387205024264756,3.8435565992005714,-0.46293232753579905,2.014539239846049,-1.346801249817462,-4.554851424566005,-1.185491249963947,-1.2629017876957085,-0.40967251238651214,-1.8596877128886466,-0.9564432589013329,0.1903274996785483,-0.6274257298761325
2006-12-03 04:27:14.819,1.70000005,-16.49699472,6.80000019,366.63765083,1.8263765,0.80300526,-0.745492083,1.0,0.0,5.5,1.5,7.73,11.48866667,73.45,106.55,6.800000190734863,6.854588499783884,6.463293102345162,6.427530019236177,6.863764996709788,6.56329300697773,5.872469694661528,366.63765083331566,367.4541163889146,369.7294180556452,374.18353444442084,373.81646555565845,370.3623491666129,367.36234916668434,1.8263765005692394,1.8509176951884052,1.7671998238399607,1.7991767403968628,1.9172942052937931,1.8035291544381984,1.5862821398747582,0.7541163737482717,1.5009439498013393,3.4280020348003357,0.9792865818336676,0.8656529504473593,-0.0023598612097317506,-3.919297336814031,-0.8188254166578168,-1.3362349427041431,-0.6541164121517746,-1.3463555586445568,-1.3719978525157657,-0.0541163964442164,-0.30964867871515045
2006-12-03 05:03:46.814,1.63699616,-16.06300389,6.7873994,364.93699611,1.80621971,1.38690097,-0.00630038894,1.75,0.0,744.0,2.125,7.97,7.868,81.27,328.19,6.787399394942339,6.800000190734863,6.893699712488101,6.150403027717475,6.662197481948211,6.9810988213194145,6.250402932350044,364.9369961111652,367.8109883333728,367.0630038888785,371.6849805558258,375.74798444449704,372.252015555514,369.1890116665045,1.8062197130545623,1.8381099110042358,1.8587399377292488,1.7007107156185475,1.8773992124261265,1.9368498582701452,1.7057510294291678,1.318901123473124,0.3630038970413452,2.361391445218384,4.092893210262955,-1.3282771123296242,2.703881719266832,-2.153478611408405,-0.006300388977366653,-1.405494166686389,-1.2189012113430036,-0.263003894631561,-2.1676917888692544,-0.7071066304289036,0.33699611524796685
2006-12-03 05:55:30.807,0.77477583,-16.92522417,6.61495509,364.07477583,1.75448655,1.59356727,-0.0925224181,0.875,0.0,895.5,1.75,7.66,20.79466667,67.45,220.06,6.614955092698331,6.800000190734863,6.807477766939797,6.840179414416174,6.144865397516105,6.722432573535833,6.940179319048743,364.0747758333611,365.22432750007357,367.9252241666389,367.37387916680564,372.29910333343145,375.7008966665555,371.77567249991665,1.75448654572296,1.812243224554897,1.8414955486195876,1.8472881258427543,1.7049552185436465,1.893738782711326,1.921306098880178,1.5775672684851363,1.2252241234154115,0.4645068444240046,2.627118902451553,3.7588224031505337,-1.3485536273208432,2.588732916513818,-0.09252241804257903,-0.11216375003678936,-1.4775672535572524,-1.1252242109798516,-0.3570292492432985,-2.1728810409507577,-0.5252241882522404
2006-12-03 06:09:22.805,0.69999999,-17.0,6.55309953,364.58900417,1.74218327,1.63926695,0.0767012507,0.875,0.0,0.75,1.5,6.73,12.03866667,71.08,76.54,6.553099532683246,6.768733201564508,6.800000190734863,6.884366638050991,6.225067712221579,6.6061989908243826,6.953099553504473,364.46900416677045,364.84366527778684,367.53099583325,367.1563347222568,371.2183263889342,375.374661111,372.62533888902726,1.7421832713417795,1.8006198683922958,1.8353099775473225,1.8568733228418266,1.716576953287538,1.8587330524268175,1.9321833099256875,1.6312669571112905,1.346900380162163,0.45633472485264515,2.1560636128986586,3.934230811321245,-0.7776252087726258,2.2652267979383414,0.040701250637630915,-0.015633472454272983,-1.2654979166250124,-1.2469004569061404,-0.3563347321820999,-1.9716970435118357,-0.8657690404965155
2006-12-03 06:49:22.800,0.69999999,-17.0,6.35310014,366.98899833,1.70885004,1.79926651,0.796699512,1.25,0.0,998.5,1.75,7.39,6.85333333,81.28,357.41,6.3531001400899765,6.635399955278219,6.800000190734863,6.817700173853234,6.758400061585184,6.206199887764529,6.753099843020427,366.4690000000478,364.1770000000277,365.53100000006,367.82300000001595,367.88500000013863,372.70800000008,375.29200000006375,1.7088500392429014,1.760619989873642,1.8153099588161745,1.8435400300022753,1.829910021896418,1.7254000445644313,1.8988499983541152,1.7645999649794977,1.546900011173515,1.122999962846312,0.689400009775869,2.800899966287056,3.1556998344672236,-0.8681000393185894,0.640700009561515,-0.08230000122359342,-0.2655000000299914,-1.446900008444798,-1.023000039743478,-0.5716999940547014,-1.999099965003399
