dateTime,Kp,Dst,dens,velo,Pdyn,ByIMF,BzIMF,mep06,mep05,mep01,me03,Lval,mlt,lat,lon
2006-12-23 19:14:54.542,3.299999952316284,-48.25454833497378,2.4248484605630263,603.7515161110714,1.767393885258504,1.6509096426563656,-0.20363866960569754,0.125,0.0,0.75,0.75,4.51,9.602666666666666,58.67,9.53
2006-12-23 20:03:58.535,3.171518008105008,-45.933740278644244,2.4933740340978416,603.927636110965,1.8206626490423032,1.2861376833995204,1.3548390563975354,0.125,0.0,0.375,0.875,5.05,9.730666666666666,-71.0,174.21
2006-12-23 20:18:06.533,2.9670741191758534,-45.69818527968432,2.469818556561117,607.2254061111049,1.8230181967959758,1.5923591721803805,0.48328557320874843,0.125,0.0,41.5,0.75,5.2,20.138,-68.55,34.49
2006-12-23 20:54:54.528,2.299999952316284,-45.08485333350008,2.408485420604319,615.8120533339215,1.8291515103916556,2.3896906707674077,-1.786042577523871,0.125,0.0,0.375,0.5,4.1,9.354666666666667,59.48,203.33
2006-12-23 21:42:54.522,2.299999952316284,-45.0,2.471514527167852,616.2848549999803,1.8800601451756385,2.5715144318004204,-2.67211604105135,0.125,0.0,0.0,0.75,4.06,9.378,-58.66,161.62
2006-12-23 21:55:26.520,2.299999952316284,-45.0,2.4924033405775488,616.075966666672,1.8946823145624263,2.592403245210117,-2.839226747540363,0.125,0.0,4.875,0.75,4.9,19.96333333333333,-79.73,14.5
2006-12-23 22:35:26.514,2.299999952316284,-45.84847555617154,2.6181396948313926,603.5953350002064,1.9059069538580389,1.7730223224797352,-2.4865112338742863,0.125,0.0,0.0,0.5,4.18,9.264,56.67,179.81
2006-12-23 23:23:10.508,2.454500877956607,-46.0,2.7386252330659198,591.5237300003722,1.9138624851596193,0.3888703718949289,-0.9639929182870068,0.125,0.0,0.125,0.625,4.01,8.816666666666666,-81.16,1.1
2006-12-24 00:15:26.501,2.70000005,-44.45583167,2.7485276622730703,584.455831666862,1.876248532023832,-0.5654301752468907,1.2316252438347253,0.375,0.0,6.0,0.75,4.09,20.44533333,52.01,302.54
2006-12-24 00:30:06.499,2.70000005,-42.98916833,2.6996388728233303,582.9891683330496,1.8346930813895403,-0.24765312395853079,1.4516247380785914,0.125,0.0,0.5,0.625,4.49,9.44066667,66.08,154.56
2006-12-24 01:04:14.494,2.70000005,-39.64653611,2.592930633596644,579.5758433333373,1.74293072053684,0.35758433866214456,1.8858614256590578,0.25,0.0,0.25,0.75,4.14,8.08266667,45.68,113.71
2006-12-24 01:18:38.492,2.70000005,-38.44653889,2.568930712036886,578.1358466664639,1.7189307703669183,0.21358466982904836,1.837861553929378,0.25,0.0,81.0625,0.75,4.99,21.98466667,73.76,333.98
2006-12-24 01:56:14.484,2.70000005,-35.31321668,2.5062643273624143,574.3758600001929,1.6562643109882238,-0.16241400240086812,1.7125287098762119,0.125,0.0,2.75,0.5,4.5,20.43066667,50.08,278.49
2006-12-24 02:11:10.481,2.61305769,-34.44126584,2.5,575.1174683332664,1.65558731249597,-0.3303713035325069,0.9736456132988712,0.25,0.0,0.25,0.625,4.99,9.978,67.91,131.33
2006-12-24 02:45:50.477,2.37483597,-32.70793584,2.5,578.5841283334388,1.6729205959665088,-0.7348149547221051,-1.2796834419142433,0.125,0.0,0.375,0.625,4.09,7.32933333,46.51,86.9
2006-12-24 02:59:58.475,2.29999995,-32.00127083,2.5,579.9974583332369,1.6799872392262163,-0.8997034483804673,-2.1983479642472545,0.5,0.0,88.375,1.875,5.23,23.21133333,76.13,315.44
2006-12-24 03:37:50.470,2.29999995,-31.36931389,2.3107941967295926,574.323824999684,1.5223284197613587,-0.7107941728877346,-2.5153431032568236,0.25,0.0,2.875,0.625,4.41,20.346,50.9,252.0
2006-12-24 03:52:30.467,2.29999995,-31.12487028,2.2374611250555976,572.1238324997848,1.46121751698638,-0.6374611012137399,-2.637564908806781,0.25,0.0,0.25,0.625,4.18,10.52533333,64.5,102.29
2006-12-24 04:29:34.462,2.29999995,-31.0,2.2492906117825178,569.0283755557604,1.4546452883563008,0.1886497656058066,-2.404256310536981,0.25,0.0,0.625,0.625,4.96,0.58933333,54.66,55.64
2006-12-24 05:21:18.455,2.29999995,-31.78136389,2.2289746576141742,564.1589888892654,1.4196285058763836,1.1065378997188002,-0.6794943915996536,0.125,0.0,5.5,0.875,4.89,19.87133333,58.12,222.24
2006-12-24 05:34:06.453,2.29999995,-32.23469611,2.1863080918753885,562.452326666614,1.383361917369041,1.17053772289573,0.1738366942948244,0.125,0.0,0.5,0.5,4.16,11.16733333,63.71,76.22
2006-12-24 06:14:22.448,2.29999995,-33.40845722,2.123956827789981,558.7604311111319,1.3243740909622213,0.9406466297237241,1.8520862155198279,0.125,0.0,1.25,0.75,5.01,1.26133333,66.2,1.33
2006-12-24 07:03:26.441,2.29999995,-34.621355,2.1885311005042714,557.8279658333245,1.36197174447717,-0.05663819998080305,1.6197174345176635,0.125,0.0,0.5,0.625,4.14,11.656,60.73,50.19
2006-12-24 07:58:22.433,2.25879729,-35.99912944,2.0054203901788688,555.0813058332982,1.233794290906373,2.2322450924459942,0.33794273509600115,0.125,0.0,1.5,1.125,4.8,1.24933333,66.57,221.07
2006-12-24 08:46:22.427,2.0,-35.22710361,2.3864481944385108,569.6850313886634,1.554616469232721,2.3772897017677015,0.14542072608358705,0.125,0.0,2.0,0.75,4.18,11.914,62.1,24.19
2006-12-24 09:40:46.419,2.0,-32.9613175,2.5,586.2320949994062,1.717956075690169,1.99226349817527,-0.23978042022317714,0.25,0.0,0.25,0.625,4.46,0.61466667,56.85,187.88
2006-12-24 10:28:14.413,2.0,-30.11731888,2.5941340780046316,593.8826811112265,1.8300139270281484,2.317737325233489,-0.11759783506837246,0.125,0.0,0.125,0.625,4.02,11.796,59.49,0.45
2006-12-24 11:22:38.405,2.37733472,-27.24533056,2.7377334839189555,598.264008333241,1.9615067819252237,3.050933930271999,0.5018677796211518,0.125,0.0,1.0,0.75,4.41,0.02466667,50.56,159.26
2006-12-24 12:08:46.399,3.0,-26.57199917,2.8292443481735146,600.5377805557588,2.040235497738091,2.788223153368483,0.8537780555758767,0.125,0.0,1.0,0.625,4.17,19.40933333,64.93,108.72
2006-12-24 12:21:34.397,3.0,-27.23866417,2.8719109139123002,598.4044527774445,2.0551687779447922,2.0415584404951903,0.6404452777444449,0.125,0.0,0.25,0.5,4.04,11.37666667,55.95,329.35
2006-12-24 13:03:58.391,3.0,-29.14132834,3.0198659135140984,592.7946366668681,2.1205280305255485,-0.0940484487792782,0.03973183492220311,0.5,0.0,0.25,1.0,6.71,7.85133333,78.5,253.99
2006-12-24 13:15:58.390,3.0,-29.61243833,3.079865820653393,595.194633333909,2.182527980663681,0.2259511026538662,0.15973167304261696,0.125,0.0,7.0,0.375,4.08,22.76733333,46.05,132.0
2006-12-24 13:49:50.381,3.0,-30.75910055,3.2491983770624264,601.9679366668579,2.3575050857073467,1.1290582019385433,0.4983968531474067,0.25,0.0,1.5,0.75,4.09,19.702,63.96,83.57
2006-12-24 14:04:30.379,3.02253158,-31.25687722,3.299999952316284,606.0278424988505,2.4265232490812125,1.452573665200836,0.652573712884552,0.25,0.0,0.25,0.625,4.02,10.74733333,50.55,301.25
2006-12-24 14:43:42.374,3.21853113,-32.50131889,3.299999952316284,623.6678050002325,2.5702562955622286,1.9099059796178375,1.1099060273015533,0.375,0.0,1.125,0.875,5.43,8.69866667,74.16,236.28
2006-12-24 14:57:34.372,3.28786429,-32.99020611,3.299999952316284,629.9077899995596,2.6211006243910933,2.0716833519589626,1.2716833996426786,0.375,0.0,2.375,0.625,4.24,21.86333333,46.14,106.7
2006-12-24 15:30:54.367,3.29999995,-36.303945,3.7635916286774656,640.2718350009421,3.0987428053346724,0.6577145153060167,2.021142723735731,0.25,0.0,1.0,1.0,4.01,20.18266667,62.97,64.48
2006-12-24 15:46:54.365,3.29999995,-37.93060834,4.003591090484565,645.0718250000219,3.3414089257092447,-0.08895056705178916,2.394475304650981,0.125,0.0,1.375,1.125,4.47,10.32466667,49.73,275.54
2006-12-24 16:23:10.360,3.29999995,-39.0,4.045515420085848,646.2965222225234,3.3816534652462535,0.11104333135190958,2.275167816300838,0.25,0.0,1.75,0.875,4.5,9.41333333,68.28,221.83
2006-12-24 16:38:06.358,3.29999995,-39.0,3.945960122332176,644.5543038887683,3.2796092865322297,0.6337088225774961,2.0013906436339353,0.125,0.0,173.5625,1.25,5.0,21.146,50.84,83.36
2006-12-24 17:12:14.353,3.23347055,-39.0,3.677607805129467,643.2239216664053,3.0402458472323044,1.5223921476620976,1.1920261289608136,0.25,0.0,1.75,0.625,4.15,20.47933333,62.88,43.68
2006-12-24 17:27:58.351,3.14947073,-39.0,3.5202748301099205,644.7972516666748,2.9248682988747605,1.679725153940903,0.6675827877228199,0.125,0.0,0.25,0.875,4.37,9.962,51.67,251.09
2006-12-24 18:03:42.346,3.0,-38.81471167,3.1814712172980326,648.5558649999228,2.6782651259102153,1.8702981665926315,-0.34441350560004325,0.25,0.0,0.25,1.5,5.15,9.72866667,65.58,205.25
